category,sha256,original_path,duplicate_path,file_size_bytes
full_negative,660cb962afdd562bb0263f955daff251f4644a283ef6b42e47841f1daf4c5a0d,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000352.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000703.jpg,206527
full_negative,42ec46a51a58cf5eb03f68afc47d0f13a44dd1eecafadf88052da0ec6cf1b12d,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000353.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000705.jpg,206650
full_negative,f46852b860316cd591bae757824b5ce5d720c9e6da4d6ab5e1b4b8e458e7e9b3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000354.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000707.jpg,207884
full_negative,aaea684c8a1a9dee1a93342b06e1bc923f1e9eba93702f1b03727c200e99808f,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000355.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000709.jpg,250163
full_negative,a129fa821db7fb95a54e83217881dc5e204f9ce3003d1291ddfad567c57be02b,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000356.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000711.jpg,247096
full_negative,1680aa14b1a6bd6b7644ddf146da6873eb0e0c887308efca8ec39e86fe80166a,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000357.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000713.jpg,289493
full_negative,59cc4db0c1b770eeddb72ef12c5ea8ef48f1722c1e20fb31f51c284ed0fdce06,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000358.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000715.jpg,276590
full_negative,ce078e063108fc784ecd3b9084cf37c9ec1418924b77e2be0e0d617fec5567c6,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000359.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000717.jpg,280661
full_negative,0af1a3529be8ed4e37ef255a92f72d93ec49bce4a44660f20bfc432aef4d8a77,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000360.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000719.jpg,150089
full_negative,2eee767ca4097015251af890e10ce81867811e7b77ab49248dd303031d0c6e7b,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000361.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000721.jpg,166533
full_negative,fe90086d8fb2481c6a4d41c0c67fe4a90ba23c35faf8a6ca6b3de4c48e1b25ff,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000362.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000723.jpg,172680
full_negative,887db6b6cd94bd6456415dadad8740b1a1ab1ce70d11f8de9cb67f7a38b336ed,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000363.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000725.jpg,104054
full_negative,bc360c2f7de2f5961af10c9e36dff58527d5d18c37d5ddd8fcffec7e7289a4ac,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000364.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000727.jpg,167714
full_negative,3f672d2c0dbbc1ca7dd49fe6c83ea20af020b9cf23927f8efa0f215c97ca3a72,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000365.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000729.jpg,168507
full_negative,99dad0be1cc9eda0b22d429587890c4346b0ec35f83f0496a5f1228ff3947d09,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000366.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000731.jpg,165594
full_negative,ef9e3c27e5356be0792bf198d034413c7d07a0ac0c585a836fe733a554e5eda7,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000367.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000733.jpg,108388
full_negative,0168bb893a1fc6334d416190693ddd60e2cda95e4f9262cb4ba6238743502895,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000368.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000735.jpg,143545
full_negative,d8ed4dff2541d4fda2db47511262b1a81b6e27a55092ab2c4045f1acf3e2123c,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000369.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000737.jpg,139205
full_negative,15c5d3c5b25b129b5be2c36eb0d035b406348ef0992a27cd6876f539980c4361,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000370.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000739.jpg,181572
full_negative,2b68275e2f9d063f1b00cce5534b514b0fbed5969a7f51e8140134df457a23ab,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000371.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000741.jpg,201329
full_negative,421792e6afea51a0c8a39e10b71bbc06b79d5dde79881135cbe3b822a2e7636e,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000372.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000743.jpg,162993
full_negative,c4eaa0149e63ca702e9d663da6bdbd8a4c8974326d59eade7ef21f5b659c1eb6,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000373.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000745.jpg,137610
full_negative,6df4b4407a77f47ab0909ad46daf03303d60f2c5b3b6ce7320e5843043e57c4c,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000374.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000747.jpg,139165
full_negative,1bc4d5b5456665c5bc73042eb5213a8a835c7a1b4cb5e94dbf3deee7b5389d51,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000375.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000749.jpg,131807
full_negative,251e717942bc2537bdcab32722bfb9bcf6984ff8b599b62a3a4dc9d642cc0226,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000376.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000751.jpg,150598
full_negative,54c2543e331218bc4f559ae2ab866201866fcfce44dfe9d5fad692d85b8cc975,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000377.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000753.jpg,164488
full_negative,cb2141725571aa527894fb6e91ccc0f118be2e61c9c00998c316af6665dc2637,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000378.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000755.jpg,181130
full_negative,f87afe750e9608511bf3af5ad1f28bfc48e1c53a074814290d060bfd89a1adc8,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000379.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000757.jpg,157160
full_negative,3a363c9c7a2fc92766caff060f6ecb5d6e4e139038b9a91866b787fa5f4cc381,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000380.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000759.jpg,165495
full_negative,472836e2b18338b24b44a7081a511f155cd528dc7f5625cea536f9a0ac7df7a6,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000381.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000761.jpg,114384
full_negative,af3f8fc764ebddff7a0cd320ed8cb602c9ca187c70dc37150808a3e307c1d32e,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000382.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000763.jpg,98798
full_negative,b2a9ef0320e8b0bc258259dd2cee09372edf516b2b74500beb6a60e7031e56cf,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000383.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000765.jpg,160743
full_negative,397fc812027ff8c85064fa9647c6f70deeb73ef65697885cd2ac1e6eca31f63f,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000384.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000767.jpg,135297
full_negative,ce3b731b4d14c3ea06f5bb5a1cc594cb8885a242f2d5e20d225ed9f3550514e3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000385.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000769.jpg,168987
full_negative,e8755b65757091276f78ff229cc7d1502b5136985112a14e23c7afea6cc90ff8,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000386.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000771.jpg,154623
full_negative,0f7019214bc5d10842d04e5df518d2543b73a03d6e69535e50ea35b12921a464,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000387.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000773.jpg,152340
full_negative,11a82ceaedead136b546ba3eb37d6d7f887b3f6afb203976d06cdf0e678ba516,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000388.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000775.jpg,169322
full_negative,0142b9598b108320e651e84bb656289b175acf5777d882cecb23542f8fca50de,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000389.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000777.jpg,156512
full_negative,07e260f5fbb460b7f961463e596f300f3cf60731ea6256851be52a85a8db500a,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000390.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000779.jpg,126230
full_negative,5833dcfd6acbc46d229f6d397c295c2d3e0fab0087d7a1588019d0499fa5a6f3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000391.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000781.jpg,111541
full_negative,8e22f6f95ba59fd7f247d4c31a86c2eadd928c6c7e5736ba21040f78a9091c3c,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000392.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000783.jpg,122186
full_negative,a689ac0d8c54945eb46be37bea6073790a8c2199df2b89099a55062392ef0b44,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000393.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000785.jpg,116608
full_negative,5f61d5c20f1c2d28d5f800cf3fef9ada5329f04acfaeb99785709cce21ecc7fc,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000394.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000787.jpg,151845
full_negative,c0e3da131a724c523546017f88e57bda3b73c4abb3d9d3159e25e1e2dd04c6aa,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000395.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000789.jpg,162272
full_negative,ffbbaa91364686ee044e2d7bf85e125f8b83a0167b3bfb6feec60470e8ac86e3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000396.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000791.jpg,178165
full_negative,4e1575baa3cad13a57395f52ec26fe174b7668cb720c27d921041aa71e0a38b3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000397.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000793.jpg,142763
full_negative,9e19a451f78f30c17b1a3d146b5d32f472cc399e581e6a0d43cb0945ad06b91c,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000398.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000795.jpg,153122
full_negative,cdfd9bae6403a1df7fb418f188c07ea90e48d53e3c7d520889252ebbc53372bd,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000399.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000797.jpg,146421
full_negative,5c8e5929aed8f74fbe70096c906545ee06ebbc2ee9fb5d453514549ab004c3d7,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000400.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000799.jpg,160883
full_negative,f1516d83476462b2a895eb803c709dc93eb8a2f3afb8914ea96f28dcf94e839e,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000401.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000801.jpg,162304
full_negative,4d461816966f89f40cd306e2033321385d9058b0292965fcaa677fea5287cf21,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000402.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000803.jpg,158009
full_negative,b4ed93a7802704ff87fac69f42d3d390b4fd91999ca6562ae94b1115b858c194,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000403.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000805.jpg,113907
full_negative,1a0d04462a583ac7130eb739343bb43114722b73a2954a3f3f376f55b264e97d,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000404.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000807.jpg,107861
full_negative,05b981e5e63a5e7bf733b5d11454d7a82388fcee8f89b0bd5a7214b9998099c0,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000405.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000809.jpg,155444
full_negative,11be3cfde5b390e5bfdc28485b960888bcfa632d51baa4ec258ec10083249091,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000406.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000811.jpg,189842
full_negative,e593b00eaa1928b2bb4063f3a59e5022df8a2e0e658dbb8613af9ceef134e23f,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000407.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000813.jpg,154660
full_negative,54bba3f65368e8aeaec0d2705c0e61ef7c8ed738100ded20332e13cef6e0571e,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000408.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000815.jpg,118863
full_negative,f19829f11831a7762bba9a958cb3d82cf5f058c6edc5693eec3700dd2678f5b7,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000409.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000817.jpg,144121
full_negative,4fdb02fa10f8dcfba8566db1a1011d88372bad46fe18b919316768da5d96e8c6,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000410.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000819.jpg,154364
full_negative,836760d0330a8f6cd485be37dcbfc0dcc61f6462b8664cc166f90a0f970e92f3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000411.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000821.jpg,124199
full_negative,5b7ef8ca9cf94d14e943d71713fd8b9e0f0a029aa09725b2293906f40943d0fc,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000412.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000823.jpg,124944
full_negative,129c3e2ccabefdd096f56f30de2c0fe581c78f463055f0f8c942631d4bdbe476,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000413.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000825.jpg,130370
full_negative,4bac34a6ca4721ea45baefdee92d093cc72476842d0f5a16d9614d211961fb78,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000414.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000827.jpg,130746
full_negative,6ab498253a9512db485420c974abe80e75b038a4b294bf7733c6d079f9648f10,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000415.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000829.jpg,96329
full_negative,9f464d1db2d932ab4bad6d253d47a33d959c500e1726eddfcf38de4555a5a352,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000416.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000831.jpg,147392
full_negative,47db7834cbbd534f0f56fa23723f1268df0b09988608cd516bcc6fab7b660cfd,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000417.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000833.jpg,142664
full_negative,dcf2e6652b05b8fcee7ab8f6d40151a255b7510a716ab585ed7dc19100be18d7,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000418.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000835.jpg,163056
full_negative,9a6d9affc6334460547ffc500c0e18b8f8c2a5628d69b59d014002421e3d9ce1,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000419.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000837.jpg,170729
full_negative,aa2e68c7ea3429ab3931f28c21be47cca9f2d1f18b5f6acc07901f9237452bb9,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000420.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000839.jpg,152252
full_negative,ed8c2092c71ef286a54a438d4e493a3bc4cdc55b6a7a57e4962347012a0aacb3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000421.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000841.jpg,170288
full_negative,4d94669c902efb82df9080433cdbb9764676c74d14637ec13cc4dad4eaed394c,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000422.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000843.jpg,106303
full_negative,65ecc4bf5a89bfe65ff6159f3980a5759c798f5edb456e789efaaf52b885a368,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000423.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000845.jpg,130772
full_negative,bb0082a58d026712fc8e547456b381916c22ef54281adb1708d435b0fddf2b73,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000424.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000847.jpg,114586
full_negative,a25a21db94954fe2924fe4657f0f502725fa7b728431dee45c32443fb36c1ed9,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000425.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000849.jpg,145661
full_negative,7dfd9ec181b5237b9417ba5d755a29e62c5f358fb9d4426f58dfd1f49ae8fbb4,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000426.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000851.jpg,144701
full_negative,42861fece5007fa6d9fdb4893b532b131b88f11541fd6e4ebf71922ecbf4fda9,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000427.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000853.jpg,154547
full_negative,f2b130f2f9bd02b3c68e5e8665ea38dcb6a320f5641149f5e10d72e41e93ffc7,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000428.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000855.jpg,141633
full_negative,ad50101bc0c4629318a968913751af9d5e2c4a13855a92ab1b8bbc07c1ce520f,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000429.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000857.jpg,127121
full_negative,b28c4c8519b3027855333ef6ad42b5fde704926ba7198f3c9cbae51a9b4f9a3b,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000430.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000859.jpg,161603
full_negative,22d942054d67b01d20bf894bda97259f3d181de5e640399d04359ea5e3a183b3,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000431.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000861.jpg,129544
full_negative,8f398209db2c8bbb1d2064fcf22514626822e98ab1f50c315b5f1754c22dfc57,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000432.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000863.jpg,159605
full_negative,f38dea7bd7c8112f4869b510afb3d30235bf3cdab7a8a756418b017df3c9d3f6,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000433.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000865.jpg,148023
full_negative,4902e61332d39033b4f95f7d497e084b8a79c9c0ce10ed6dc67c0e831cbeccbd,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000434.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000867.jpg,177514
full_negative,8ea68bb964dae36fcaaa2de757e6a442f3c51ceb6c69a394c2aa4e28b4f2e958,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000435.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000869.jpg,181828
