category,filename,full_path,width,height,mode,extension,file_size_bytes,sha256,perceptual_hash
full_negative,0d8b27ec_frame_000745.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000745.jpg,640,640,RGB,.jpg,150146,31716fcfe54e0ed634de4d270bc4f5db9bd948b7c4c44419a3a46a92697271bd,cfcf2374700a0bd6
full_negative,0d8b27ec_frame_000746.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000746.jpg,640,640,RGB,.jpg,146641,4484134b327f20e6e8f1a9356d2f5ac3ec0a4d5c2460b0ea7906d6c379d7e535,e79384e43b0f06e3
full_negative,0d8b27ec_frame_000747.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000747.jpg,640,640,RGB,.jpg,145136,e33d4aa01baa8b9b41ebba6b135bb2007fdb06aae40151f45a49b8bba0fbd487,e8de1676f24a1c38
full_negative,0d8b27ec_frame_000748.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000748.jpg,640,640,RGB,.jpg,150847,d6c7df53e6998aba2f2a78091e487515b0a5e89e9659b76a2d28fa0c80df7cd2,c299c97235bb96c2
full_negative,0d8b27ec_frame_000749.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000749.jpg,640,640,RGB,.jpg,155230,3a2cc4b06d1231853c2cfc04b470ae53baf70cae14c6f4299fd80e375e9f24c2,9e9ea57391188c4f
full_negative,0d8b27ec_frame_000750.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000750.jpg,640,640,RGB,.jpg,170598,b819bbb4861da91898e59ef85b1c48eb241ea431cdd19dde935618cd3ddff042,a283d15abdad5a64
full_negative,0d8b27ec_frame_000751.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000751.jpg,640,640,RGB,.jpg,111221,9e4b35bae9d0846ad0d5f0a7d11cfd0475de061555e59dbd8bbaa422a6edadeb,d90e86f96e31195c
full_negative,0d8b27ec_frame_000752.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000752.jpg,640,640,RGB,.jpg,115047,669c949f6e019cec048451943593be49808067c69acea028a5401a7e1b5b1393,ff1f01409efff000
full_negative,0d8b27ec_frame_000753.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000753.jpg,640,640,RGB,.jpg,129153,9654c25b86268fb91d969fcc5f763ef3b615a2006b4bdebafe0b34f35aa68600,b52668d3427e8ce5
full_negative,0d8b27ec_frame_000754.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000754.jpg,640,640,RGB,.jpg,135322,ec7bbcd8da5a67ecd4affd6616fdd597587f94c6b3939b9a9586f4651442ed62,e30cc7231a17a1fe
full_negative,0d8b27ec_frame_000755.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000755.jpg,640,640,RGB,.jpg,131172,d083756eab89de77d64a0b77fac35bed3899f3ff5cdc8a2bac20b09105c792e6,bfbe53400348747b
full_negative,0d8b27ec_frame_000756.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000756.jpg,640,640,RGB,.jpg,108281,af822583bbc4942231169a0faa82d1c7b3ee2c2da47d5912e5388788c28556ae,fa1e0153aed039ce
full_negative,0d8b27ec_frame_000757.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000757.jpg,640,640,RGB,.jpg,168065,29a2aa7be2a785ad0f0755828ab606d52553ac00f55be03eac69ac58eba6fb0b,c6431f79c3036d99
full_negative,0d8b27ec_frame_000758.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000758.jpg,640,640,RGB,.jpg,132170,243ef7bf2eee3755e9f1f955b9d9f4d2bdb59f6b8f6a0cdc991dcb3fbdc29ccb,e006ed778b0d7c38
full_negative,0d8b27ec_frame_000759.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000759.jpg,640,640,RGB,.jpg,142231,ad830ec9336703def3d5afa44e971daae18bd8254f6f680d5087474179b8af22,b350dca3c91c97e1
full_negative,0d8b27ec_frame_000760.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000760.jpg,640,640,RGB,.jpg,140621,9d4160b319ac5fb943d3273f504b6a315c2fd84d7ff4d717d45a34f2e62153a2,8798fce038bae730
full_negative,0d8b27ec_frame_000761.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000761.jpg,640,640,RGB,.jpg,178852,29402e8b8583c1f3692b8521ffcc70f93721f860a9b0d9ac76bd218cec6cbe3a,a0869e54c3c9ed1f
full_negative,0d8b27ec_frame_000762.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000762.jpg,640,640,RGB,.jpg,128444,48c22a56b4fde152d806f6db16baba287633a76d1a51caaf932f232911f0821a,8e9761749af07139
full_negative,0d8b27ec_frame_000763.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000763.jpg,640,640,RGB,.jpg,139071,3d42c33acfe42698153598ea83a1b32ba4afb47176c9e2afa01781431b168b64,c4b3370ec961a3d5
full_negative,0d8b27ec_frame_000764.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000764.jpg,640,640,RGB,.jpg,149060,eb3e27c698e35481580cdeb24b4773486311f72dfb9fd0e52d56ec562043a1ce,de9ba57d31417212
full_negative,0d8b27ec_frame_000765.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000765.jpg,640,640,RGB,.jpg,145851,e253853e002a9e54c437442a2387f68b44b19dfb26c81f40dd6a839503daa4af,eadf09e2d28fc380
full_negative,0d8b27ec_frame_000766.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000766.jpg,640,640,RGB,.jpg,148918,245dd99776886467fee8e532b87c2ca39f65c718651d3131c73886e554b488e9,beb4fd1bc9c06034
full_negative,0d8b27ec_frame_000767.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000767.jpg,640,640,RGB,.jpg,170336,c1979e4b99f03f25fea7febc1b811b007262203f3eb90ff031226043ccd98496,a23bed685aa093d5
full_negative,0d8b27ec_frame_000768.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000768.jpg,640,640,RGB,.jpg,156525,f0b826bda05119f2e251950f176316c3804fca93fa7feca70999f3b1b64b41b9,ec96240ed9a1787b
full_negative,0d8b27ec_frame_000769.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000769.jpg,640,640,RGB,.jpg,106655,cce22d604e727c307be78ea751605fab39383818b97ae7bbc30f3a60ac8b91b6,b12d6cc35e12c35e
full_negative,0d8b27ec_frame_000770.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000770.jpg,640,640,RGB,.jpg,128255,5c547e11480ed9a4e99416576f828766a24c20f5c0a3ec39783199b74da158c7,c50763f11c3c734e
full_negative,0d8b27ec_frame_000771.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000771.jpg,640,640,RGB,.jpg,178831,ace5ae9c15a7ca371cd95da8e1549216900e8371fe0284d2bd32d70417552292,f83e1e41d6296555
full_negative,0d8b27ec_frame_000772.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000772.jpg,640,640,RGB,.jpg,151770,6807fdf8ecef570db5bf4f745063f26556b781e6b5087a2b99dac31eb4a7fdc8,c9993936e7c8c989
full_negative,0d8b27ec_frame_000773.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000773.jpg,640,640,RGB,.jpg,161174,14dc08481baf21c99d9bc28e329d2ac2d3a4bb9fb782e6b736c72e64a9031e09,e073a54a9b2452fd
full_negative,0d8b27ec_frame_000774.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000774.jpg,640,640,RGB,.jpg,158406,37d0ffa1c4ba4e1c46207f609ab9ef25aa1b0c4b622294422b79be505c31cbf9,aab9610e5ef6f440
full_negative,0d8b27ec_frame_000775.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000775.jpg,640,640,RGB,.jpg,160359,a9c0faf9481eb44985e02a9e9173151768912c6f64a104c6d45e097206b51752,a5bc5e1eb2c06d61
full_negative,0d8b27ec_frame_000776.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000776.jpg,640,640,RGB,.jpg,110106,27ac77e459d541b523f0ae5159de4f95103482e886ac634ff5c215552b36189f,ad50d437d3dacc28
full_negative,0d8b27ec_frame_000777.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000777.jpg,640,640,RGB,.jpg,121041,add2e6e3850d7a501e4776fa5563e1f5315a15db7209f6d34b4b687c31839b52,ad5a1ab6d1cc48b3
full_negative,0d8b27ec_frame_000778.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000778.jpg,640,640,RGB,.jpg,187466,2f3efe670695126549ad7016c04f3f06d35babbdad63bf5c380ab8ffa4722b3b,8d8de53ba3a94c13
full_negative,0d8b27ec_frame_000779.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000779.jpg,640,640,RGB,.jpg,133884,3c7bb30383c154563acb3acd4249378a14d77e62db11d9a7ebd81fd5c89c1418,ff7d0102e06d9653
full_negative,0d8b27ec_frame_000780.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000780.jpg,640,640,RGB,.jpg,162343,16722427c3d5b9256adcee8bf8548dac9fa953f2550195da03758ffcf70cf176,8b3296552d9d5876
full_negative,0d8b27ec_frame_000781.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000781.jpg,640,640,RGB,.jpg,167505,51e07748e4caaf5590db85d035821d7ddf280547991412776e23fd3633393e24,a33bb2a25d15be09
full_negative,0d8b27ec_frame_000782.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000782.jpg,640,640,RGB,.jpg,183462,b4301c4ea6e13dad69969e5222d0fc255e94a8ecc2aca4a19de60d7f0c3d2e67,ab136769d229393a
full_negative,0d8b27ec_frame_000783.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000783.jpg,640,640,RGB,.jpg,193639,169969ab3a07c4281d09de82badb63f91f54c47273c638c8a257b48a629f300b,b5457503a232cf4f
full_negative,0d8b27ec_frame_000784.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000784.jpg,640,640,RGB,.jpg,186431,7b3a144b3e09ac731051dce0332cc2474b97727f11c25768ee1c89d5ef3e4d4e,cc97706d5cb2a9a2
full_negative,0d8b27ec_frame_000785.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000785.jpg,640,640,RGB,.jpg,185692,429292ceb319d876b84e40c20bb8fb65f656a38647b5b9b1180239f65b1db0ee,ce14218edbe54a1f
full_negative,0d8b27ec_frame_000786.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000786.jpg,640,640,RGB,.jpg,176576,fae75b8008d6a37682394e8fbbf65aa1b2bdc7a3c5e8554ec3acf9e5851c205f,e51c334dda6661b4
full_negative,0d8b27ec_frame_000787.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000787.jpg,640,640,RGB,.jpg,180879,d96b1afde4027187eededad9c9fa351c0e9d20e5136fb1d970d8df84f57077ff,ce1b21ec5aad45d2
full_negative,0d8b27ec_frame_000788.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000788.jpg,640,640,RGB,.jpg,181327,77e4e820585b2287d714f93b572d65df5041caef1824b7c3bff588ccd08c8901,e74d12e37d905f80
full_negative,0d8b27ec_frame_000789.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000789.jpg,640,640,RGB,.jpg,193548,a09202fb8aa14bcc5be332014a3d5ac9db774dc7a398de7d34ebd2425d67dfde,e7cc1af12d925f40
full_negative,0d8b27ec_frame_000790.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000790.jpg,640,640,RGB,.jpg,215705,fa72446188bbfadb34a2d858f606dd3f464502cfb2d5f7efd91f5023afe8033d,af4423986f33d04f
full_negative,0d8b27ec_frame_000791.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000791.jpg,640,640,RGB,.jpg,202023,0d684cc19f6ef98cc518a90f3bab13c7901fde06c8416d784ae63aefa4c1fa91,b30d60e60fb9c65c
full_negative,0d8b27ec_frame_000792.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000792.jpg,640,640,RGB,.jpg,178556,f5eae6841d6f6cb8de3e736d9608bcd7bebe052c087829bd6ee088f2768acafe,86d8692732c2eebc
full_negative,0d8b27ec_frame_000793.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000793.jpg,640,640,RGB,.jpg,189493,07d690fa7daa6e945d572ed983641187642a3a3fdc9cb001b3866cfaf7b3202e,d1460fbdae4683ac
full_negative,0d8b27ec_frame_000794.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000794.jpg,640,640,RGB,.jpg,234169,9a84d7457bb617df75a9a40056564a910bf598f5d17f01704df587d9042e6628,9489ce8cf4e8a56b
full_negative,0d8b27ec_frame_000795.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000795.jpg,640,640,RGB,.jpg,218785,b9ee37830fd1367385caa916b402c72e191964bae711d56d601c122b2e70fd47,9688c68ef6ccb163
full_negative,0d8b27ec_frame_000797.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000797.jpg,640,640,RGB,.jpg,209173,d75e55c0e80975d137058abd3afa655eb02881763c5781d64f42f948747cc5a5,84c4c487f3bc313f
full_negative,0d8b27ec_frame_000798.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000798.jpg,640,640,RGB,.jpg,247978,a3700bc2d29b2850ef11f53b7d0d9178ad95ac5db769743851252a5ce9d40f5d,9589e88970ea637b
full_negative,0d8b27ec_frame_000799.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000799.jpg,640,640,RGB,.jpg,274758,78861c7d3b68467d2bd4f7afab2b9b5706bad58f73a76dc32ce52fbf9b99f91f,9588ea0cf4ee316b
full_negative,0d8b27ec_frame_000801.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000801.jpg,640,640,RGB,.jpg,272227,acf513129e47550fea0af871b62bbafcd9d2a3dc3f5ebb42f7ec15fb5d032a24,b588f809e3e66363
full_negative,0d8b27ec_frame_000802.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000802.jpg,640,640,RGB,.jpg,277192,2a56d2717ed521ca353868f6d7e05de6342a76bf6c55638768011582cc45e6e7,9188f809fbe66363
full_negative,0d8b27ec_frame_000803.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000803.jpg,640,640,RGB,.jpg,275741,e27a76a916c644462964e0f30de0e864cd97f4b744dcd2f2cce3a6f4bf24ca3d,b783f311f3c4464a
full_negative,0d8b27ec_frame_000804.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000804.jpg,640,640,RGB,.jpg,273427,71e19e1cd2ca10e69d4fc9d0602b75dba59f94f47149df413a2aab39ac7557c0,9683d68fe0f14663
full_negative,0d8b27ec_frame_000805.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000805.jpg,640,640,RGB,.jpg,153665,5eb88b259284a27b3e07e48cb5586b21afc9954d0a38a4fd0c5b2b6d32d3aeee,f18e2633285366be
full_negative,0d8b27ec_frame_000806.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000806.jpg,640,640,RGB,.jpg,189023,4c1a874e65d18f59e2393ac9cf21a27d69ef62fd90610cfe6fcdcb42faefb543,95ca789386782da7
full_negative,0d8b27ec_frame_000807.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000807.jpg,640,640,RGB,.jpg,171972,2594741485a52caf5338ba6097a5af0a9bc763fba6016d43bdcb4b031af14891,b4c71abcc17179c2
full_negative,0d8b27ec_frame_000808.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000808.jpg,640,640,RGB,.jpg,127425,a3ca862368f979867e956b82e7f5a41ebd27f806d91d6261ef70b935cd8f8021,f35c45b20ce73998
full_negative,0d8b27ec_frame_000809.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000809.jpg,640,640,RGB,.jpg,157684,ebc2b0623425a5299bd754becfbb465c796d15588700d2dac11ffa3dd92a67a2,939b4e11e72ee035
full_negative,0d8b27ec_frame_000810.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000810.jpg,640,640,RGB,.jpg,168305,e9bb6e17a63f4f246b7685db09472a6885855648ae1897dc4218dfe71547d43f,b749a60fe0320f6e
full_negative,0d8b27ec_frame_000811.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000811.jpg,640,640,RGB,.jpg,177310,a1f1c3bbdaa4e9d82043851925b7a86acd2ae5adcb5644c467fa991fcac6336c,b14ff09b6cf0e406
full_negative,0d8b27ec_frame_000812.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000812.jpg,640,640,RGB,.jpg,171940,f3e5866f30d46d9901ce74723ea435ab428e0a7ea5777722b520928a5b5ac310,b1af6543ce18d386
full_negative,0d8b27ec_frame_000813.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000813.jpg,640,640,RGB,.jpg,148886,d876eb1e08aec041d584b6cf63ab0772151ed4061a89e7b43a092f88d2fbef0f,e040486bbf39d75a
full_negative,0d8b27ec_frame_000814.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000814.jpg,640,640,RGB,.jpg,129779,4f61fdfef8044c9d316a88d2ce3195fac22999fc49f2da9a2892a5169cad0697,f309c1718e0f576a
full_negative,0d8b27ec_frame_000815.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000815.jpg,640,640,RGB,.jpg,127583,ec16779dbcaa86fba4d2eda732e927efdad0655dbb86812a4653d53c90404b78,fcf917ffc6081006
full_negative,0d8b27ec_frame_000816.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000816.jpg,640,640,RGB,.jpg,144482,f06dd4e87f627da8578cd927a545cc4df2e4fe1f1935f8c7b791c249707fac49,869ec9637332a6ac
full_negative,0d8b27ec_frame_000817.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000817.jpg,640,640,RGB,.jpg,177212,6ff44724f758fd314344799806a90304836a71fc2a317863f2347cc3ed384ed7,ac1d73268ad8ddb0
full_negative,0d8b27ec_frame_000818.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000818.jpg,640,640,RGB,.jpg,175832,a6b57356b56ac777c345fb381f4c91b265cd8713be47453319952d6e8964b547,b6c5889b3c33664d
full_negative,0d8b27ec_frame_000819.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000819.jpg,640,640,RGB,.jpg,145142,203de300fdcbb31cb4f56838931a9a12e899883a7a26571a33bdddc9bbbccf12,b7cb6c8d96441a2b
full_negative,0d8b27ec_frame_000820.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000820.jpg,640,640,RGB,.jpg,160741,8c70aeff659c20ea04903fcf96e71025be9d279da766f276f4c73b2097dc0129,e39f4c2a304997b5
full_negative,0d8b27ec_frame_000821.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000821.jpg,640,640,RGB,.jpg,172957,f71816059d1c23f0a2aa0754264f538d4e2db7528cfb2e5494e628ec18a1ae9f,b2bc477b9885a934
full_negative,0d8b27ec_frame_000822.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000822.jpg,640,640,RGB,.jpg,157107,d1ef397160a291725f490659d320b4536bb20dd3b570908460444a0e29653859,94c14caad0ed363f
full_negative,0d8b27ec_frame_000823.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000823.jpg,640,640,RGB,.jpg,162641,320a3f109d5def7c0c875f9d41d5e7d9b10bf05479343f5c858f7442d2b7d39b,e61bcb25388ace63
full_negative,0d8b27ec_frame_000824.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000824.jpg,640,640,RGB,.jpg,135023,1ef5e28abc572cd06fc36abc0fb28dae4d52ee803a15e737298dc911ce9661b4,95c4b93bc2b1bc07
full_negative,0d8b27ec_frame_000825.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000825.jpg,640,640,RGB,.jpg,116141,aa2597641ab7e126c580192930df4b1eee37af9dee1ee95baa7e3b861f814855,ced3246a91d55ab4
full_negative,0d8b27ec_frame_000826.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000826.jpg,640,640,RGB,.jpg,155127,87c7c340f7a8c11ab8f4107c85734694294b0d1e69992a641448e1c6c84b3121,b685c87ba7c388b1
full_negative,0d8b27ec_frame_000827.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000827.jpg,640,640,RGB,.jpg,190636,c3fc446abb6d188408ac64a9bc01c25ba0c73d0ccbfc49e228a30c249ecc3a78,98dcb68c934ed493
full_negative,0d8b27ec_frame_000828.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000828.jpg,640,640,RGB,.jpg,216034,133d06ef8d7410ba633086d5ef5b01a344db072f54f42b91c64509fc0e5d4f71,91d1a6ac934eac97
full_negative,0d8b27ec_frame_000830.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000830.jpg,640,640,RGB,.jpg,223280,8250cafd8cdf144a7035edc1b722924dbc84bf443f2e28094a1e8754e14be7a2,98d9a6a9934eb493
full_negative,0d8b27ec_frame_000831.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000831.jpg,640,640,RGB,.jpg,224964,df0ed69b82591630c41bb5f10d9abb47987e85216da851da2f2c4ea380550a81,90d1afa993ccb493
full_negative,0d8b27ec_frame_000832.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000832.jpg,640,640,RGB,.jpg,223160,eef350fde79c72b3321219dab7483d65be88e772c670ec70addb50ab1d41435e,91d3aea893cdac91
full_negative,0d8b27ec_frame_000834.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000834.jpg,640,640,RGB,.jpg,228325,6ebb5394865af850a0deccab02a9ca076ac917a369cb8b0940b17384ac7da371,92d3ec6893caea92
full_negative,0d8b27ec_frame_000835.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000835.jpg,640,640,RGB,.jpg,232884,0e4f1ce3391975b92ee953a7b8f0ec689ad27aff2c5498edb48902ec9f712f4e,90d3aee893cea893
full_negative,0d8b27ec_frame_000837.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000837.jpg,640,640,RGB,.jpg,243473,7c59723e205a719fdf97f59c18777c6b7c1ccbb5935feca9afd845630fcbf6d9,90d326acb34dec99
full_negative,0d8b27ec_frame_000838.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000838.jpg,640,640,RGB,.jpg,246829,d9d4d7ca272229f614cfa59a280affcf6e6f1abfdfa6f075b5f24bac481c01b5,90d324ecb34be89b
full_negative,0d8b27ec_frame_000840.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000840.jpg,640,640,RGB,.jpg,246897,1dc4607fc9422d3e870c38567cd3ca6ed7050a464730a0ec97d6fa9128c6cdeb,90c3a678b34bec93
full_negative,0d8b27ec_frame_000841.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000841.jpg,640,640,RGB,.jpg,252461,525c391e9e792fa17814e78072a1984f8e6026a92e381b7b38afeb27d4fa770b,90c7a478b3caec93
full_negative,0d8b27ec_frame_000842.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\0d8b27ec_frame_000842.jpg,640,640,RGB,.jpg,251398,2bf459c1fec4b336e8415f31d08d382c0a2d01758471368d2fe91c61918dcfd7,90c72c68b3cbec93
